UID,test,Theta_All,Prob_simple,Prob_TCC,TSVR_hours,Days,log_Days_plus1,log_TSVR
A059,4,0.38432297,0.5949153261648484,0.6361599388886559,151.93,6.330416666666667,1.9920323583030093,5.023419888455675
A060,1,-0.051358394,0.4871632229900884,0.5720136055353192,1.0,0.0416666666666666,0.0408219945202552,0.0
A060,2,1.310061,0.7875233632057355,0.7498342923926595,24.87,1.03625,0.7111098809341178,3.2136622578153133
A060,3,-0.5090028,0.3754273215683216,0.4993293251759421,94.68,3.945,1.5983769650746755,4.550502784645783
A060,4,0.19280487,0.5480524522860152,0.6087035565297078,143.91,5.99625,1.945374291223432,4.9691881041820825
A061,1,2.529091,0.9261562101605637,0.8530327597960065,1.0,0.0416666666666666,0.0408219945202552,0.0
A061,2,0.94611883,0.7203339739461375,0.7090218930185513,35.16,1.465,0.9021918074946532,3.559909072816976
A061,3,0.27741587,0.5689125765177717,0.6209863319266968,82.55,3.439583333333333,1.4905605281966805,4.413404170366137
A061,4,-0.2929151,0.42729035257841946,0.5341629957933525,146.56,6.1066666666666665,1.961033310629534,4.9874349009258205
A062,1,1.5359104,0.8228694310815077,0.7726915103044584,1.0,0.0416666666666666,0.0408219945202552,0.0
A062,2,0.14121151,0.535244330597464,0.6011001450446501,44.69,1.862083333333333,1.0515497978778447,3.79974976294536
A062,3,-0.59946907,0.35446517158241675,0.484555429282462,92.72,3.863333333333333,1.5817240738665843,4.529584199031496
A062,4,-0.7168849,0.32807931766895526,0.46527218532901127,149.18,6.215833333333333,1.9762776856717092,5.005153630527017
A063,1,0.86206603,0.7030921264103361,0.698880725906814,1.0,0.0416666666666666,0.0408219945202552,0.0
A063,2,0.7186035,0.6722994241529398,0.6809474531698839,21.98,0.9158333333333334,0.65015268898709,3.090132948975475
A063,3,0.17484958,0.543601368442258,0.6060670285686571,69.99,2.91625,1.3651345632842644,4.248352374701448
A063,4,-0.58241045,0.3583781379551564,0.4873477821304225,141.09,5.87875,1.928436949391832,4.949397984625066
A064,1,0.83211017,0.6968009292121761,0.6952011125923792,1.0,0.0416666666666666,0.0408219945202552,0.0
A064,2,0.56187433,0.6368861130607198,0.6604633479022899,37.65,1.56875,0.9434193992624076,3.6283329542459026
A064,3,0.17636402,0.543977074491377,0.6062898043971222,82.99,3.4579166666666663,1.4946815418025694,4.418720118610357
A064,4,-0.33321425,0.4174587527647392,0.5277259540203141,156.21,6.50875,2.0160690071822343,5.051201255842917
A065,1,-2.2385516,0.09634156552092973,0.2301892249300433,1.0,0.0416666666666666,0.0408219945202552,0.0
A065,2,-0.9801161,0.27286874748857515,0.42187663904247796,32.31,1.3462500000000002,0.8528183089185817,3.475376779836407
A065,3,-2.2205753,0.09791797626595487,0.23254913648372158,106.41,4.43375,1.6926295033208647,4.6672995574536404
A065,4,-2.3754525,0.08506382123873645,0.21271899930085927,187.43,7.809583333333333,2.1758401440888315,5.233405442370894
A066,1,0.46571386,0.6143687841339895,0.6474427327940866,1.0,0.0416666666666666,0.0408219945202552,0.0
A066,2,-0.45289963,0.38867157462219676,0.5084423650401737,23.35,0.9729166666666668,0.6795129892841417,3.150596984114906
A066,3,-0.92944336,0.28303765833971234,0.4302268808048164,73.79,3.074583333333333,1.404768491976238,4.301223221070275
A066,4,-1.2830758,0.21702710924121899,0.3723545407710303,164.93,6.872083333333333,2.063322745737281,5.105521141460061
A067,1,0.6627066,0.6598681262583223,0.6737480207192333,1.0,0.0416666666666666,0.0408219945202552,0.0
A067,2,-1.312235,0.21211308807681478,0.36764708810879243,29.91,1.24625,0.8092621591156317,3.398192872641857
A067,3,-1.4752139,0.1861514200751898,0.34162152403078716,73.19,3.049583333333333,1.3986139951674337,4.293058799613136
A067,4,-1.1757759,0.2358125504898091,0.3897836471146414,144.19,6.007916666666667,1.947040462391396,4.971131874318556
A068,1,1.3038205,0.7864772647625852,0.749176329796613,1.0,0.0416666666666666,0.0408219945202552,0.0
A068,2,0.163223,0.5407153960030906,0.6043543199183165,30.49,1.2704166666666663,0.8199633682470614,3.4173987610001633
A068,3,0.4192529,0.6033044615822838,0.6410311031505496,82.98,3.4575,1.4945880707551584,4.418599614904722
A068,4,-0.3906647,0.40355729795622153,0.5184986942125268,155.59,6.482916666666667,2.0126226446827,5.047224342326872
A069,1,-0.7867887,0.31285861336765874,0.4537551985178757,1.0,0.0416666666666666,0.0408219945202552,0.0
A069,2,-1.5067587,0.1814196505067795,0.33664865899076285,24.96,1.04,0.712949807856125,3.217274543501227
A069,3,-0.71302193,0.32893144830349963,0.46590802220278116,79.75,3.3229166666666665,1.463930328762862,4.378896741664954
A069,4,-1.7110198,0.1530314898024918,0.30507083116437395,140.22,5.8425,1.9231531619326967,4.943212617778822
A070,1,0.5967721,0.6449174668418701,0.6651042034623282,1.0,0.0416666666666666,0.0408219945202552,0.0
A070,2,0.042192243,0.5105464962365599,0.5862779189082553,24.25,1.0104166666666667,0.6983419974370495,3.188416617383492
A070,3,-0.4347659,0.39298885475982875,0.5113785907416226,81.92,3.4133333333333336,1.4846302618407523,4.4057431612911975
A070,4,-1.0469787,0.25980569525989367,0.4108767145713429,149.2,6.216666666666666,1.976393165780389,5.005287687769661
A071,1,1.1001538,0.7502889219733927,0.7269061296350858,1.0,0.0416666666666666,0.0408219945202552,0.0
A071,2,0.40058818,0.5988289684714081,0.6384335958534946,30.92,1.288333333333333,0.8278237505518246,3.4314032237192214
A071,3,-0.86193055,0.29693615630394526,0.44136172357278275,79.96,3.3316666666666666,1.465952379425344,4.3815265096322
A071,4,0.1462163,0.5364890891715367,0.6018413852990925,153.27,6.38625,1.9996201636777475,5.032201072010817
A072,1,0.9622242,0.7235669059471592,0.7109341794966701,1.0,0.0416666666666666,0.0408219945202552,0.0
A072,2,0.37431285,0.5925007025218408,0.6347560171647788,33.76,1.4066666666666665,0.878242664236625,3.5192766697277564
A072,3,-0.88631296,0.29187128866378487,0.4373396827654964,83.54,3.480833333333333,1.4998090410335865,4.425325559069029
A072,4,-0.13873519,0.4653717268622194,0.5584803777731073,154.89,6.453749999999999,2.0087172614551787,5.042715187559668
A073,1,0.8751058,0.7058069969955382,0.700471729211453,1.0,0.0416666666666666,0.0408219945202552,0.0
A073,2,-0.48682293,0.38064228923089116,0.5029370578349572,66.66,2.7775,1.3290624151647576,4.199605072879594
A073,3,-0.018863132,0.49528435682496574,0.5769958105120117,66.9,2.7875,1.3317061708354876,4.203198967134183
A073,4,0.9759681,0.7263074671081884,0.7125582326794639,140.12,5.838333333333334,1.92254403722604,4.942499198329286
A074,1,1.1391835,0.7575296970821662,0.7312945213977526,1.0,0.0416666666666666,0.0408219945202552,0.0
A074,2,-0.16370372,0.4591652232462542,0.5545784588475154,29.33,1.2220833333333332,0.7984451942645651,3.3786108829893595
A074,3,-0.85258937,0.2988899603285294,0.4429026673026848,73.02,3.0425,1.396863312469125,4.29073337622749
A074,4,-1.1428367,0.2417999202322078,0.39516292553312937,147.21,6.13375,1.9648370428687807,4.991860138769922
A075,1,0.4822121,0.6182700937362563,0.6497007337350412,1.0,0.0416666666666666,0.0408219945202552,0.0
A075,2,0.49708104,0.6217731199644394,0.6517272549703252,28.68,1.195,0.7861820465271347,3.3562000157314196
A075,3,-1.5457226,0.1757049164549373,0.33053898669795495,71.37,2.9737500000000003,1.3797102332428757,4.267877612982976
A075,4,-0.5980336,0.35479370385087133,0.48479050915191607,244.53,10.18875,2.414908809203012,5.499338000774475
A076,1,-0.39436588,0.4026667472526026,0.5179023232384499,1.0,0.0416666666666666,0.0408219945202552,0.0
A076,2,-0.7679121,0.31693093392612415,0.4568669425802546,27.3,1.1375,0.7596369218287783,3.3068867021909143
A076,3,-1.2046329,0.23065207484733338,0.3850813092149816,74.88,3.12,1.4158531633614349,4.315886832169337
A076,4,-2.5163941,0.07471685436476604,0.1956942213022877,149.28,6.22,1.9768549529047348,5.005823737099034
A077,1,1.257486,0.7785930331183347,0.7442460127561936,1.0,0.0416666666666666,0.0408219945202552,0.0
A077,2,-0.15718071,0.46078552461148053,0.555599260776607,53.88,2.245,1.1771153501560534,3.986759351542163
A077,3,0.254887,0.563378990370588,0.617738995351822,78.36,3.265,1.4504421809436423,4.36131359307634
A077,4,0.58986604,0.6433344084597006,0.6641894085815704,149.75,6.239583333333333,1.979563654096956,5.0089672369955585
A078,1,0.05510661,0.513773167217504,0.5882276334141799,1.0,0.0416666666666666,0.0408219945202552,0.0
A078,2,0.07325087,0.5183045335275418,0.5909586718386494,26.17,1.0904166666666668,0.7373634081482162,3.2646137165420543
A078,3,-1.0537938,0.25849725281297975,0.4097570674532451,72.3,3.0125,1.389414488456134,4.280824129164719
A078,4,-1.0697036,0.2554594553431129,0.40714456615698796,140.08,5.836666666666667,1.9223002834161795,4.942213687977596
A079,1,0.49688977,0.6217281377009317,0.6517012375939487,1.0,0.0416666666666666,0.0408219945202552,0.0
A079,2,-0.40158516,0.4009315478130507,0.5167384434606157,26.11,1.0879166666666666,0.7361667586236876,3.2623183827110376
A079,3,-0.94553256,0.2797841471238818,0.4275746316840761,74.0,3.083333333333333,1.4069136483226266,4.30406509320417
A079,4,-0.9119565,0.28659964373409674,0.4331102877480175,194.42,8.100833333333332,2.208365984421637,5.270020767392923
A080,1,0.35685366,0.5882785810622339,0.6322989438734754,1.0,0.0416666666666666,0.0408219945202552,0.0
A080,2,0.34285796,0.584884588115112,0.6303216107148495,29.03,1.2095833333333337,0.7928039608010932,3.3683297780365384
A080,3,0.31786218,0.5788031608638837,0.6267732872713998,72.87,3.0362500000000003,1.3953160430903482,4.288677031682191
A080,4,-0.8033879,0.30930128103427806,0.4510181203072348,145.77,6.07375,1.956390749474597,4.982030037085921
A081,1,0.56923956,0.6385876890783878,0.6614465819947967,1.0,0.0416666666666666,0.0408219945202552,0.0
A081,2,-0.24241331,0.4396917144005034,0.5421847615450579,31.39,1.3079166666666666,0.8363452416970668,3.4464893708538624
A081,3,0.93472326,0.7180325492836219,0.707662835873835,80.13,3.33875,1.4675862881938588,4.383650315789979
A081,4,0.18450806,0.5459965995986259,0.6074865475102746,154.53,6.43875,2.0067028239769247,5.040388252245603
A082,1,0.47511065,0.6165926631993609,0.6487300190259679,1.0,0.0416666666666666,0.0408219945202552,0.0
A082,2,1.1720833,0.7635213755344843,0.7349490240923875,27.97,1.1654166666666663,0.7726127986724047,3.3311325072138684
A082,3,0.4018064,0.5991215896492104,0.638603509418582,75.71,3.154583333333333,1.424212142492756,4.326910252115215
A082,4,-0.08527875,0.47869322366760053,0.566782995303733,170.25,7.09375,2.0910921588998117,5.137267945029622
A083,1,1.9135383,0.871416135860115,0.8069216302517344,1.0,0.0416666666666666,0.0408219945202552,0.0
A083,2,0.9028967,0.7115444114258593,0.7038408198477977,25.15,1.0479166666666666,0.7168230162452299,3.224857896545748
A083,3,0.21852846,0.5544157366163933,0.6124626699761879,74.3,3.095833333333333,1.4099701968051752,4.308110951723713
A083,4,-0.03377411,0.49155727502942786,0.5747131851166644,144.91,6.037916666666667,1.951312198344308,4.976112860057833
A084,1,0.37614724,0.5929435290199707,0.6350135546849808,1.0,0.0416666666666666,0.0408219945202552,0.0
A084,2,-0.4066572,0.3997139320817612,0.5159202393914358,27.25,1.1354166666666667,0.7586617876705721,3.305053521109253
A084,3,0.011830099,0.5029574902580441,0.5816751616849731,91.97,3.832083333333333,1.5752777066206662,4.521462436914606
A084,4,-0.024996497,0.4937512011136871,0.5760576262650019,162.51,6.771249999999999,2.05043102660141,5.0907395383379175
A085,1,0.29977113,0.5743865666848474,0.6241917457341852,1.0,0.0416666666666666,0.0408219945202552,0.0
A085,2,1.7130281,0.8472286303465172,0.7893497113814651,24.51,1.02125,0.7037161319091797,3.1990811975400213
A085,3,-0.14947924,0.4626996175955293,0.5568031878686769,71.4,2.975,1.3800247481062953,4.268297869345539
A085,4,-0.5059031,0.3761544245118221,0.49983388939301,170.65,7.110416666666667,2.093149243708519,5.139614675352716
A086,1,0.9054527,0.712068743976705,0.7041491988943114,1.0,0.0416666666666666,0.0408219945202552,0.0
A086,2,-0.35819164,0.4113973892813345,0.5237212972686861,23.47,0.9779166666666668,0.6820441022152811,3.1557230098629323
A086,3,-1.1229844,0.24545812769998984,0.3984105093958581,145.29,6.05375,1.9535593903012127,4.978731745083247
A086,4,-1.1456217,0.24128970582876402,0.3947076552848837,169.55,7.064583333333334,2.087482046675712,5.133147868571648
A087,1,1.164813,0.7622061617263278,0.734144949092963,1.0,0.0416666666666666,0.0408219945202552,0.0
A087,2,1.112516,0.7525978740020384,0.728302335564602,31.07,1.2945833333333334,0.8305512729264446,3.436242723404956
A087,3,-0.23325346,0.4419495932069005,0.5436340797763818,72.8,3.033333333333333,1.3945931639345857,4.28771595520264
A087,4,0.27864328,0.5692135746199879,0.6211627628097394,144.2,6.008333333333333,1.947099917190902,4.971201224850849
A088,1,2.00997,0.8818398962777303,0.8149046077259167,1.0,0.0416666666666666,0.0408219945202552,0.0
A088,2,2.599694,0.9308418834204355,0.8576286375066083,24.25,1.0104166666666667,0.6983419974370495,3.188416617383492
A088,3,0.43418288,0.6068720579531082,0.6430999074307577,74.91,3.12125,1.4161565154038038,4.316287392959792
A088,4,1.1879628,0.7663765146568782,0.7366983441965472,149.93,6.247083333333333,1.9805990890721163,5.010168518506812
A089,1,1.6034564,0.8325009104835118,0.7791730821491685,1.0,0.0416666666666666,0.0408219945202552,0.0
A089,2,0.9674698,0.7246148881048066,0.7115548797207341,32.14,1.3391666666666666,0.8497947405857907,3.4701013603093664
A089,3,0.524776,0.628263874961848,0.655480294928456,79.34,3.3058333333333336,1.4599706925110931,4.373742415086184
A089,4,0.3647498,0.590189738470083,0.6334115084303906,146.96,6.123333333333334,1.9633757806629464,4.9901604409068705
A090,1,0.20163605,0.5502389136977427,0.6099965157791871,1.0,0.0416666666666666,0.0408219945202552,0.0
A090,2,-0.51139903,0.374865617549553,0.49893918941023474,23.54,0.9808333333333332,0.6835176315841023,3.1587011018321305
A090,3,-1.5578265,0.17395875137915223,0.32864873895202984,95.42,3.9758333333333336,1.6045928607709008,4.5582882000879605
A090,4,-1.1440647,0.24157485904187775,0.3949621716348354,144.07,6.002916666666667,1.9463267289405293,4.970299292573381
A091,1,0.64397514,0.655651492813049,0.6713090066588164,1.0,0.0416666666666666,0.0408219945202552,0.0
A091,2,-0.25296763,0.437093199514797,0.5405126115149567,22.2,0.925,0.6549259677397474,3.100092288878234
A091,3,-1.0806334,0.25338617030824334,0.40535093605435524,73.64,3.0683333333333334,1.4032334151768138,4.299188356364877
A091,4,-0.80276793,0.3094337433608257,0.4511203591620756,142.61,5.942083333333334,1.937601921593032,4.960113631748675
A092,1,-0.28513366,0.4291956428675947,0.5354023525260792,1.0,0.0416666666666666,0.0408219945202552,0.0
A092,2,-0.78696686,0.31282031414615147,0.453725824749983,22.83,0.95125,0.6684701928475048,3.1280754605417043
A092,3,-0.45482323,0.38821461375548905,0.508130616031746,71.31,2.97125,1.3790809066015888,4.267036570040212
A092,4,-1.3833519,0.2004712093937981,0.35622703146114143,146.16,6.09,1.958685340544036,4.9847019120697516
A093,1,0.56161565,0.6368262880388277,0.6604287783504663,1.0,0.0416666666666666,0.0408219945202552,0.0
A093,2,0.19028424,0.5474280397171218,0.6083340542030504,22.09,0.9204166666666668,0.6525421763844713,3.095125017432026
A093,3,0.67098945,0.6617246781943705,0.6748223040792205,70.22,2.9258333333333333,1.3675786429239494,4.251633170740286
A093,4,0.5149613,0.6259687969077091,0.6541534908581049,140.95,5.872916666666666,1.9275885673266449,4.948405217560121
A094,1,-0.70889944,0.3298420693097056,0.4665864902785031,1.0,0.0416666666666666,0.0408219945202552,0.0
A094,2,-0.17624284,0.45605298630871477,0.5526133866410985,22.98,0.9575,0.6716681488828211,3.1346242724206097
A094,3,-1.6861137,0.1562876103595195,0.30885777006708653,76.21,3.1754166666666666,1.429214153722292,4.333492687678026
A094,4,-1.1788263,0.23526329624115425,0.3892861038517253,149.99,6.249583333333334,1.9809439959506792,5.010568625207268
A095,1,1.5409168,0.8235979614400082,0.7731774290213566,1.0,0.0416666666666666,0.0408219945202552,0.0
A095,2,-0.27584857,0.431471846905153,0.5368796308445244,29.71,1.2379166666666668,0.8055453735694225,3.391483689474516
A095,3,-0.5608494,0.3633509477363446,0.49087304795691356,78.76,3.2816666666666667,1.4543423418937371,4.366405253770925
A095,4,-0.7580661,0.3190662840097718,0.458489583034205,148.79,6.199583333333333,1.9740231539770847,5.002535915839606
A096,1,-0.45961466,0.38707724119956366,0.5073538633362448,1.0,0.0416666666666666,0.0408219945202552,0.0
A096,2,-1.2598481,0.2210000420675702,0.37611390430561437,24.49,1.0204166666666663,0.7033037607693153,3.1982648709640764
A096,3,-2.12857,0.10635082285539532,0.2448582045011769,71.19,2.96625,1.3778210639152684,4.265352359115782
A096,4,-1.4557325,0.18912089611970312,0.3447039716659161,143.66,5.985833333333333,1.9438842888617656,4.967449396646655
A097,1,0.24293853,0.5604376762260105,0.6160098573729952,1.0,0.0416666666666666,0.0408219945202552,0.0
A097,2,-0.5491651,0.36605813385448394,0.4927814246308339,24.37,1.0154166666666666,0.7008259564869463,3.193352867637115
A097,3,0.7895957,0.6877445129411904,0.6899199390516122,70.83,2.95125,1.3740319845476905,4.260282639765531
A097,4,0.086306766,0.5215633079934274,0.5929177895413528,144.85,6.035416666666666,1.9509569164836311,4.975698724215359
A098,1,0.6008492,0.6458505657628958,0.6656434302727016,1.0,0.0416666666666666,0.0408219945202552,0.0
A098,2,0.3483601,0.5862198510334395,0.6310997741407395,25.77,1.07375,0.7293585625225172,3.2492110246642736
A098,3,1.1610224,0.7615184406122064,0.7337249304786922,78.84,3.285,1.4551205520497432,4.367420482284519
A098,4,-0.6924288,0.3334929925669143,0.4692962553598425,146.29,6.095416666666666,1.959449035690568,4.985590952989995
A099,1,1.1219946,0.754358506807655,0.7293689461457004,1.0,0.0416666666666666,0.0408219945202552,0.0
A099,2,1.2483166,0.7770083205520333,0.7432608786727299,28.75,1.1979166666666667,0.7875099420082304,3.3586377672433594
A099,3,-0.21441267,0.44660125006399093,0.5466095050720253,78.57,3.27375,1.452491661971374,4.36398994718773
A099,4,0.8498486,0.7005353819044425,0.6973841511816611,143.51,5.979583333333333,1.9429892206276496,4.96640471918284
A100,1,-0.06985861,0.4825424466555204,0.5691645453130362,1.0,0.0416666666666666,0.0408219945202552,0.0
A100,2,0.79101294,0.6880487870507475,0.6900971025765249,31.14,1.2975,0.8318215752477052,3.4384931664058525
A100,3,0.2661362,0.5661441029175217,0.6193625927517591,75.34,3.1391666666666667,1.4204944793312588,4.322011202263895
A100,4,0.06164612,0.5154066512227023,0.5892130638707543,146.8,6.116666666666667,1.962439451006524,4.9890711161804155
A101,1,-1.0356112,0.26199770309951226,0.4127449758205978,1.0,0.0416666666666666,0.0408219945202552,0.0
A101,2,-0.70036155,0.33173207241748154,0.4679913422261822,29.12,1.2133333333333334,0.7944996748202328,3.3714252233284854
A101,3,-1.5118189,0.1806693886904203,0.3358531174688646,75.21,3.13375,1.4191849853138654,4.320284200838311
A101,4,-1.1640573,0.23793083447259772,0.3916960319935853,150.22,6.259166666666666,1.9822650380428,5.0121008862578655
A102,1,-0.044223346,0.48894596497662945,0.5731099928875298,1.0,0.0416666666666666,0.0408219945202552,0.0
A102,2,1.0700971,0.7446153811239693,0.7234873165311002,29.13,1.21375,0.7946879101149062,3.3717685709713434
A102,3,-0.4782194,0.38267267605398725,0.5043347770170248,75.27,3.13625,1.419789580253685,4.321081649046441
A102,4,-0.5023084,0.3769983397780697,0.5004188791596913,150.41,6.267083333333333,1.9833550189326317,5.013364898667122
A103,1,1.7611793,0.8533572976789254,0.7936919139465589,1.0,0.0416666666666666,0.0408219945202552,0.0
A103,2,-1.0142955,0.26614005636861665,0.41625044104573367,27.26,1.1358333333333337,0.7588568905879793,3.3054204262683866
A103,3,-1.7227138,0.1515219392284265,0.30329939956797325,80.24,3.3433333333333333,1.4686421024686442,4.38502214365368
A103,4,-0.96813315,0.2752527613533936,0.42385042831453695,149.72,6.238333333333333,1.9793909773186755,5.008766883036229
A104,1,1.7474676,0.8516331075503718,0.7924634008502637,1.0,0.0416666666666666,0.0408219945202552,0.0
A104,2,0.04523211,0.5113060999286633,0.5867372912300081,22.6,0.9416666666666668,0.6635467107836547,3.1179499062782403
A104,3,0.22338806,0.5556159272501868,0.6131704100055784,72.62,3.0258333333333334,1.3927319287783149,4.28524036598619
A104,4,-1.7777252,0.1445842531453501,0.2950249106494745,145.78,6.074166666666667,1.956449650961876,4.982098635954067
A105,1,0.61165696,0.6483186843397372,0.6670698275700329,1.0,0.0416666666666666,0.0408219945202552,0.0
A105,2,0.47426346,0.6163923624994405,0.6486140921262281,22.77,0.94875,0.6671881413898492,3.125443880075648
A105,3,-0.23769371,0.4408547776787339,0.5429317431282777,69.46,2.8941666666666666,1.3594797069243345,4.240751047315928
A105,4,0.29649377,0.5735851668446575,0.6237228808678054,146.2,6.091666666666666,1.958920385791328,4.9849755473156785
A106,1,1.1972102,0.768028121846264,0.7377126966701286,1.0,0.0416666666666666,0.0408219945202552,0.0
A106,2,0.124567874,0.5311017613256549,0.5986295254764978,22.64,0.9433333333333334,0.6644047116942914,3.119718253334982
A106,3,0.3480307,0.5861399474792132,0.6310532169576,66.08,2.7533333333333334,1.3226443340434346,4.190866129212723
A106,4,1.0106606,0.7331494098202717,0.7166255936660724,147.13,6.130416666666666,1.9643696712414147,4.991316549709856
A107,1,-0.71622896,0.32822393153624435,0.46538015705285257,1.0,0.0416666666666666,0.0408219945202552,0.0
A107,2,-1.6166046,0.16567366980984027,0.31952402713857464,26.22,1.0925,0.7383595233814935,3.2665224783355535
A107,3,-1.0414004,0.26087987618567177,0.41179340678849713,71.45,2.9770833333333333,1.3805487198238109,4.268997904375876
A107,4,-1.2497748,0.22273912445774682,0.3777467382860807,145.95,6.08125,1.9574504457941797,4.983264097300124
A108,1,-0.4913459,0.379576559304155,0.5022018714341228,1.0,0.0416666666666666,0.0408219945202552,0.0
A108,2,-1.1094757,0.2479686472077561,0.4006225514642656,27.61,1.1504166666666666,0.7656616218126902,3.3181780259420632
A108,3,-0.358304,0.41137018162571215,0.5237032575362731,68.96,2.873333333333333,1.3541154627556553,4.233526626355437
A108,4,-1.1333818,0.24353754178964646,0.39670913478959635,152.12,6.338333333333334,1.9931117505396077,5.024669683060059
A109,1,-0.25337747,0.43699236396163466,0.5404476325664227,1.0,0.0416666666666666,0.0408219945202552,0.0
A109,2,-1.0994496,0.24984303699116747,0.402265404233061,24.65,1.0270833333333331,0.7065979782840686,3.204776900488699
A109,3,-0.23198725,0.4422619016836728,0.5438342855141265,71.17,2.9654166666666666,1.3776109357363064,4.26507138131118
A109,4,-1.2962439,0.2147978411083959,0.37022699715582275,149.87,6.244583333333334,1.980254063191753,5.009768251656904
